"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"02/07/2021 16:00:00 - 02/07/2021 17:00:00","BZN|FR","Without sequence","82.57","",""
"02/07/2021 17:00:00 - 02/07/2021 18:00:00","BZN|FR","Without sequence","94.23","",""
"02/07/2021 18:00:00 - 02/07/2021 19:00:00","BZN|FR","Without sequence","99.98","",""
"02/07/2021 19:00:00 - 02/07/2021 20:00:00","BZN|FR","Without sequence","110.0","",""
"02/07/2021 20:00:00 - 02/07/2021 21:00:00","BZN|FR","Without sequence","109.49","",""
"02/07/2021 21:00:00 - 02/07/2021 22:00:00","BZN|FR","Without sequence","105.55","",""
"02/07/2021 22:00:00 - 02/07/2021 23:00:00","BZN|FR","Without sequence","105.02","",""
"02/07/2021 23:00:00 - 03/07/2021 00:00:00","BZN|FR","Without sequence","99.98","",""
"03/07/2021 00:00:00 - 03/07/2021 01:00:00","BZN|FR","Without sequence","92.64","",""
"03/07/2021 01:00:00 - 03/07/2021 02:00:00","BZN|FR","Without sequence","84.39","",""
"03/07/2021 02:00:00 - 03/07/2021 03:00:00","BZN|FR","Without sequence","80.9","",""
"03/07/2021 03:00:00 - 03/07/2021 04:00:00","BZN|FR","Without sequence","77.57","",""
"03/07/2021 04:00:00 - 03/07/2021 05:00:00","BZN|FR","Without sequence","74.05","",""
"03/07/2021 05:00:00 - 03/07/2021 06:00:00","BZN|FR","Without sequence","74.06","",""
"03/07/2021 06:00:00 - 03/07/2021 07:00:00","BZN|FR","Without sequence","78.97","",""
"03/07/2021 07:00:00 - 03/07/2021 08:00:00","BZN|FR","Without sequence","81.45","",""
"03/07/2021 08:00:00 - 03/07/2021 09:00:00","BZN|FR","Without sequence","83.03","",""
"03/07/2021 09:00:00 - 03/07/2021 10:00:00","BZN|FR","Without sequence","79.34","",""
"03/07/2021 10:00:00 - 03/07/2021 11:00:00","BZN|FR","Without sequence","74.06","",""
"03/07/2021 11:00:00 - 03/07/2021 12:00:00","BZN|FR","Without sequence","73.08","",""
"03/07/2021 12:00:00 - 03/07/2021 13:00:00","BZN|FR","Without sequence","78.54","",""
"03/07/2021 13:00:00 - 03/07/2021 14:00:00","BZN|FR","Without sequence","70.92","",""
"03/07/2021 14:00:00 - 03/07/2021 15:00:00","BZN|FR","Without sequence","69.71","",""
"03/07/2021 15:00:00 - 03/07/2021 16:00:00","BZN|FR","Without sequence","73.0","",""
"03/07/2021 16:00:00 - 03/07/2021 17:00:00","BZN|FR","Without sequence","75.2","",""
"03/07/2021 17:00:00 - 03/07/2021 18:00:00","BZN|FR","Without sequence","85.45","",""
"03/07/2021 18:00:00 - 03/07/2021 19:00:00","BZN|FR","Without sequence","93.61","",""
"03/07/2021 19:00:00 - 03/07/2021 20:00:00","BZN|FR","Without sequence","98.18","",""
"03/07/2021 20:00:00 - 03/07/2021 21:00:00","BZN|FR","Without sequence","100.27","",""
"03/07/2021 21:00:00 - 03/07/2021 22:00:00","BZN|FR","Without sequence","105.69","",""
"03/07/2021 22:00:00 - 03/07/2021 23:00:00","BZN|FR","Without sequence","106.95","",""
"03/07/2021 23:00:00 - 04/07/2021 00:00:00","BZN|FR","Without sequence","100.0","",""
"04/07/2021 00:00:00 - 04/07/2021 01:00:00","BZN|FR","Without sequence","94.18","",""
"04/07/2021 01:00:00 - 04/07/2021 02:00:00","BZN|FR","Without sequence","86.74","",""
"04/07/2021 02:00:00 - 04/07/2021 03:00:00","BZN|FR","Without sequence","80.05","",""
"04/07/2021 03:00:00 - 04/07/2021 04:00:00","BZN|FR","Without sequence","75.61","",""
"04/07/2021 04:00:00 - 04/07/2021 05:00:00","BZN|FR","Without sequence","71.12","",""
"04/07/2021 05:00:00 - 04/07/2021 06:00:00","BZN|FR","Without sequence","70.07","",""
"04/07/2021 06:00:00 - 04/07/2021 07:00:00","BZN|FR","Without sequence","74.5","",""
"04/07/2021 07:00:00 - 04/07/2021 08:00:00","BZN|FR","Without sequence","75.42","",""
"04/07/2021 08:00:00 - 04/07/2021 09:00:00","BZN|FR","Without sequence","78.68","",""
"04/07/2021 09:00:00 - 04/07/2021 10:00:00","BZN|FR","Without sequence","77.08","",""
"04/07/2021 10:00:00 - 04/07/2021 11:00:00","BZN|FR","Without sequence","75.24","",""
"04/07/2021 11:00:00 - 04/07/2021 12:00:00","BZN|FR","Without sequence","78.03","",""
"04/07/2021 12:00:00 - 04/07/2021 13:00:00","BZN|FR","Without sequence","78.02","",""
"04/07/2021 13:00:00 - 04/07/2021 14:00:00","BZN|FR","Without sequence","74.0","",""
"04/07/2021 14:00:00 - 04/07/2021 15:00:00","BZN|FR","Without sequence","69.26","",""
"04/07/2021 15:00:00 - 04/07/2021 16:00:00","BZN|FR","Without sequence","67.1","",""
"04/07/2021 16:00:00 - 04/07/2021 17:00:00","BZN|FR","Without sequence","58.45","",""
"04/07/2021 17:00:00 - 04/07/2021 18:00:00","BZN|FR","Without sequence","65.09","",""
"04/07/2021 18:00:00 - 04/07/2021 19:00:00","BZN|FR","Without sequence","69.57","",""
"04/07/2021 19:00:00 - 04/07/2021 20:00:00","BZN|FR","Without sequence","83.66","",""
"04/07/2021 20:00:00 - 04/07/2021 21:00:00","BZN|FR","Without sequence","100.0","",""
"04/07/2021 21:00:00 - 04/07/2021 22:00:00","BZN|FR","Without sequence","102.09","",""
"04/07/2021 22:00:00 - 04/07/2021 23:00:00","BZN|FR","Without sequence","104.92","",""
"04/07/2021 23:00:00 - 05/07/2021 00:00:00","BZN|FR","Without sequence","95.73","",""
"05/07/2021 00:00:00 - 05/07/2021 01:00:00","BZN|FR","Without sequence","81.55","",""
"05/07/2021 01:00:00 - 05/07/2021 02:00:00","BZN|FR","Without sequence","75.22","",""
"05/07/2021 02:00:00 - 05/07/2021 03:00:00","BZN|FR","Without sequence","74.01","",""
"05/07/2021 03:00:00 - 05/07/2021 04:00:00","BZN|FR","Without sequence","72.01","",""
"05/07/2021 04:00:00 - 05/07/2021 05:00:00","BZN|FR","Without sequence","71.54","",""
"05/07/2021 05:00:00 - 05/07/2021 06:00:00","BZN|FR","Without sequence","74.09","",""
"05/07/2021 06:00:00 - 05/07/2021 07:00:00","BZN|FR","Without sequence","91.57","",""
"05/07/2021 07:00:00 - 05/07/2021 08:00:00","BZN|FR","Without sequence","101.93","",""
"05/07/2021 08:00:00 - 05/07/2021 09:00:00","BZN|FR","Without sequence","105.69","",""
"05/07/2021 09:00:00 - 05/07/2021 10:00:00","BZN|FR","Without sequence","103.55","",""
"05/07/2021 10:00:00 - 05/07/2021 11:00:00","BZN|FR","Without sequence","101.0","",""
"05/07/2021 11:00:00 - 05/07/2021 12:00:00","BZN|FR","Without sequence","100.09","",""
"05/07/2021 12:00:00 - 05/07/2021 13:00:00","BZN|FR","Without sequence","97.91","",""
"05/07/2021 13:00:00 - 05/07/2021 14:00:00","BZN|FR","Without sequence","94.23","",""
"05/07/2021 14:00:00 - 05/07/2021 15:00:00","BZN|FR","Without sequence","88.93","",""
"05/07/2021 15:00:00 - 05/07/2021 16:00:00","BZN|FR","Without sequence","83.93","",""
"05/07/2021 16:00:00 - 05/07/2021 17:00:00","BZN|FR","Without sequence","87.8","",""
"05/07/2021 17:00:00 - 05/07/2021 18:00:00","BZN|FR","Without sequence","99.29","",""
"05/07/2021 18:00:00 - 05/07/2021 19:00:00","BZN|FR","Without sequence","101.16","",""
"05/07/2021 19:00:00 - 05/07/2021 20:00:00","BZN|FR","Without sequence","111.72","",""
"05/07/2021 20:00:00 - 05/07/2021 21:00:00","BZN|FR","Without sequence","102.61","",""
"05/07/2021 21:00:00 - 05/07/2021 22:00:00","BZN|FR","Without sequence","105.0","",""
"05/07/2021 22:00:00 - 05/07/2021 23:00:00","BZN|FR","Without sequence","103.96","",""
"05/07/2021 23:00:00 - 06/07/2021 00:00:00","BZN|FR","Without sequence","94.58","",""
"06/07/2021 00:00:00 - 06/07/2021 01:00:00","BZN|FR","Without sequence","86.8","",""
"06/07/2021 01:00:00 - 06/07/2021 02:00:00","BZN|FR","Without sequence","78.09","",""
"06/07/2021 02:00:00 - 06/07/2021 03:00:00","BZN|FR","Without sequence","70.7","",""
"06/07/2021 03:00:00 - 06/07/2021 04:00:00","BZN|FR","Without sequence","52.98","",""
"06/07/2021 04:00:00 - 06/07/2021 05:00:00","BZN|FR","Without sequence","35.2","",""
"06/07/2021 05:00:00 - 06/07/2021 06:00:00","BZN|FR","Without sequence","49.58","",""
"06/07/2021 06:00:00 - 06/07/2021 07:00:00","BZN|FR","Without sequence","52.32","",""
"06/07/2021 07:00:00 - 06/07/2021 08:00:00","BZN|FR","Without sequence","91.81","",""
"06/07/2021 08:00:00 - 06/07/2021 09:00:00","BZN|FR","Without sequence","97.06","",""
"06/07/2021 09:00:00 - 06/07/2021 10:00:00","BZN|FR","Without sequence","87.29","",""
"06/07/2021 10:00:00 - 06/07/2021 11:00:00","BZN|FR","Without sequence","76.8","",""
"06/07/2021 11:00:00 - 06/07/2021 12:00:00","BZN|FR","Without sequence","83.65","",""
"06/07/2021 12:00:00 - 06/07/2021 13:00:00","BZN|FR","Without sequence","85.98","",""
"06/07/2021 13:00:00 - 06/07/2021 14:00:00","BZN|FR","Without sequence","81.13","",""
"06/07/2021 14:00:00 - 06/07/2021 15:00:00","BZN|FR","Without sequence","83.03","",""
"06/07/2021 15:00:00 - 06/07/2021 16:00:00","BZN|FR","Without sequence","81.6","",""
"06/07/2021 16:00:00 - 06/07/2021 17:00:00","BZN|FR","Without sequence","78.27","",""
"06/07/2021 17:00:00 - 06/07/2021 18:00:00","BZN|FR","Without sequence","78.37","",""
"06/07/2021 18:00:00 - 06/07/2021 19:00:00","BZN|FR","Without sequence","91.46","",""
"06/07/2021 19:00:00 - 06/07/2021 20:00:00","BZN|FR","Without sequence","99.94","",""
"06/07/2021 20:00:00 - 06/07/2021 21:00:00","BZN|FR","Without sequence","103.47","",""
"06/07/2021 21:00:00 - 06/07/2021 22:00:00","BZN|FR","Without sequence","103.97","",""
"06/07/2021 22:00:00 - 06/07/2021 23:00:00","BZN|FR","Without sequence","101.91","",""
"06/07/2021 23:00:00 - 07/07/2021 00:00:00","BZN|FR","Without sequence","91.28","",""
"07/07/2021 00:00:00 - 07/07/2021 01:00:00","BZN|FR","Without sequence","82.34","",""
"07/07/2021 01:00:00 - 07/07/2021 02:00:00","BZN|FR","Without sequence","75.06","",""
"07/07/2021 02:00:00 - 07/07/2021 03:00:00","BZN|FR","Without sequence","75.07","",""
"07/07/2021 03:00:00 - 07/07/2021 04:00:00","BZN|FR","Without sequence","75.1","",""
"07/07/2021 04:00:00 - 07/07/2021 05:00:00","BZN|FR","Without sequence","75.07","",""
"07/07/2021 05:00:00 - 07/07/2021 06:00:00","BZN|FR","Without sequence","79.73","",""
"07/07/2021 06:00:00 - 07/07/2021 07:00:00","BZN|FR","Without sequence","96.46","",""
"07/07/2021 07:00:00 - 07/07/2021 08:00:00","BZN|FR","Without sequence","104.78","",""
"07/07/2021 08:00:00 - 07/07/2021 09:00:00","BZN|FR","Without sequence","108.31","",""
"07/07/2021 09:00:00 - 07/07/2021 10:00:00","BZN|FR","Without sequence","104.93","",""
"07/07/2021 10:00:00 - 07/07/2021 11:00:00","BZN|FR","Without sequence","101.21","",""
"07/07/2021 11:00:00 - 07/07/2021 12:00:00","BZN|FR","Without sequence","99.44","",""
"07/07/2021 12:00:00 - 07/07/2021 13:00:00","BZN|FR","Without sequence","97.78","",""
"07/07/2021 13:00:00 - 07/07/2021 14:00:00","BZN|FR","Without sequence","97.36","",""
"07/07/2021 14:00:00 - 07/07/2021 15:00:00","BZN|FR","Without sequence","96.98","",""
"07/07/2021 15:00:00 - 07/07/2021 16:00:00","BZN|FR","Without sequence","95.0","",""
"07/07/2021 16:00:00 - 07/07/2021 17:00:00","BZN|FR","Without sequence","96.03","",""
"07/07/2021 17:00:00 - 07/07/2021 18:00:00","BZN|FR","Without sequence","100.29","",""
"07/07/2021 18:00:00 - 07/07/2021 19:00:00","BZN|FR","Without sequence","113.57","",""
"07/07/2021 19:00:00 - 07/07/2021 20:00:00","BZN|FR","Without sequence","133.48","",""
"07/07/2021 20:00:00 - 07/07/2021 21:00:00","BZN|FR","Without sequence","125.5","",""
"07/07/2021 21:00:00 - 07/07/2021 22:00:00","BZN|FR","Without sequence","109.57","",""
"07/07/2021 22:00:00 - 07/07/2021 23:00:00","BZN|FR","Without sequence","107.7","",""
"07/07/2021 23:00:00 - 08/07/2021 00:00:00","BZN|FR","Without sequence","103.65","",""
"08/07/2021 00:00:00 - 08/07/2021 01:00:00","BZN|FR","Without sequence","89.34","",""
"08/07/2021 01:00:00 - 08/07/2021 02:00:00","BZN|FR","Without sequence","83.08","",""
"08/07/2021 02:00:00 - 08/07/2021 03:00:00","BZN|FR","Without sequence","80.38","",""
"08/07/2021 03:00:00 - 08/07/2021 04:00:00","BZN|FR","Without sequence","78.0","",""
"08/07/2021 04:00:00 - 08/07/2021 05:00:00","BZN|FR","Without sequence","77.5","",""
"08/07/2021 05:00:00 - 08/07/2021 06:00:00","BZN|FR","Without sequence","81.61","",""
"08/07/2021 06:00:00 - 08/07/2021 07:00:00","BZN|FR","Without sequence","88.93","",""
"08/07/2021 07:00:00 - 08/07/2021 08:00:00","BZN|FR","Without sequence","96.98","",""
"08/07/2021 08:00:00 - 08/07/2021 09:00:00","BZN|FR","Without sequence","100.7","",""
"08/07/2021 09:00:00 - 08/07/2021 10:00:00","BZN|FR","Without sequence","106.82","",""
"08/07/2021 10:00:00 - 08/07/2021 11:00:00","BZN|FR","Without sequence","102.38","",""
"08/07/2021 11:00:00 - 08/07/2021 12:00:00","BZN|FR","Without sequence","102.74","",""
"08/07/2021 12:00:00 - 08/07/2021 13:00:00","BZN|FR","Without sequence","100.0","",""
"08/07/2021 13:00:00 - 08/07/2021 14:00:00","BZN|FR","Without sequence","97.8","",""
"08/07/2021 14:00:00 - 08/07/2021 15:00:00","BZN|FR","Without sequence","95.0","",""
"08/07/2021 15:00:00 - 08/07/2021 16:00:00","BZN|FR","Without sequence","91.55","",""
"08/07/2021 16:00:00 - 08/07/2021 17:00:00","BZN|FR","Without sequence","91.11","",""
"08/07/2021 17:00:00 - 08/07/2021 18:00:00","BZN|FR","Without sequence","95.56","",""
"08/07/2021 18:00:00 - 08/07/2021 19:00:00","BZN|FR","Without sequence","96.01","",""
"08/07/2021 19:00:00 - 08/07/2021 20:00:00","BZN|FR","Without sequence","99.43","",""
"08/07/2021 20:00:00 - 08/07/2021 21:00:00","BZN|FR","Without sequence","99.74","",""
"08/07/2021 21:00:00 - 08/07/2021 22:00:00","BZN|FR","Without sequence","100.09","",""
"08/07/2021 22:00:00 - 08/07/2021 23:00:00","BZN|FR","Without sequence","102.1","",""
"08/07/2021 23:00:00 - 09/07/2021 00:00:00","BZN|FR","Without sequence","96.7","",""
"09/07/2021 00:00:00 - 09/07/2021 01:00:00","BZN|FR","Without sequence","87.97","",""
"09/07/2021 01:00:00 - 09/07/2021 02:00:00","BZN|FR","Without sequence","78.07","",""
"09/07/2021 02:00:00 - 09/07/2021 03:00:00","BZN|FR","Without sequence","76.84","",""
"09/07/2021 03:00:00 - 09/07/2021 04:00:00","BZN|FR","Without sequence","75.15","",""
"09/07/2021 04:00:00 - 09/07/2021 05:00:00","BZN|FR","Without sequence","75.24","",""
"09/07/2021 05:00:00 - 09/07/2021 06:00:00","BZN|FR","Without sequence","77.81","",""
"09/07/2021 06:00:00 - 09/07/2021 07:00:00","BZN|FR","Without sequence","92.88","",""
"09/07/2021 07:00:00 - 09/07/2021 08:00:00","BZN|FR","Without sequence","100.89","",""
"09/07/2021 08:00:00 - 09/07/2021 09:00:00","BZN|FR","Without sequence","107.63","",""
"09/07/2021 09:00:00 - 09/07/2021 10:00:00","BZN|FR","Without sequence","103.19","",""
"09/07/2021 10:00:00 - 09/07/2021 11:00:00","BZN|FR","Without sequence","98.53","",""
"09/07/2021 11:00:00 - 09/07/2021 12:00:00","BZN|FR","Without sequence","96.99","",""
"09/07/2021 12:00:00 - 09/07/2021 13:00:00","BZN|FR","Without sequence","95.0","",""
"09/07/2021 13:00:00 - 09/07/2021 14:00:00","BZN|FR","Without sequence","91.92","",""
"09/07/2021 14:00:00 - 09/07/2021 15:00:00","BZN|FR","Without sequence","87.0","",""
"09/07/2021 15:00:00 - 09/07/2021 16:00:00","BZN|FR","Without sequence","83.21","",""
"09/07/2021 16:00:00 - 09/07/2021 17:00:00","BZN|FR","Without sequence","82.5","",""
"09/07/2021 17:00:00 - 09/07/2021 18:00:00","BZN|FR","Without sequence","88.15","",""
"09/07/2021 18:00:00 - 09/07/2021 19:00:00","BZN|FR","Without sequence","94.47","",""
"09/07/2021 19:00:00 - 09/07/2021 20:00:00","BZN|FR","Without sequence","97.68","",""
"09/07/2021 20:00:00 - 09/07/2021 21:00:00","BZN|FR","Without sequence","98.25","",""
"09/07/2021 21:00:00 - 09/07/2021 22:00:00","BZN|FR","Without sequence","98.43","",""
"09/07/2021 22:00:00 - 09/07/2021 23:00:00","BZN|FR","Without sequence","96.69","",""
"09/07/2021 23:00:00 - 10/07/2021 00:00:00","BZN|FR","Without sequence","91.98","",""
"10/07/2021 00:00:00 - 10/07/2021 01:00:00","BZN|FR","Without sequence","84.73","",""
"10/07/2021 01:00:00 - 10/07/2021 02:00:00","BZN|FR","Without sequence","80.86","",""
"10/07/2021 02:00:00 - 10/07/2021 03:00:00","BZN|FR","Without sequence","75.75","",""
"10/07/2021 03:00:00 - 10/07/2021 04:00:00","BZN|FR","Without sequence","74.04","",""
"10/07/2021 04:00:00 - 10/07/2021 05:00:00","BZN|FR","Without sequence","72.87","",""
"10/07/2021 05:00:00 - 10/07/2021 06:00:00","BZN|FR","Without sequence","72.45","",""
"10/07/2021 06:00:00 - 10/07/2021 07:00:00","BZN|FR","Without sequence","74.02","",""
"10/07/2021 07:00:00 - 10/07/2021 08:00:00","BZN|FR","Without sequence","80.02","",""
"10/07/2021 08:00:00 - 10/07/2021 09:00:00","BZN|FR","Without sequence","80.41","",""
"10/07/2021 09:00:00 - 10/07/2021 10:00:00","BZN|FR","Without sequence","79.22","",""
"10/07/2021 10:00:00 - 10/07/2021 11:00:00","BZN|FR","Without sequence","74.73","",""
"10/07/2021 11:00:00 - 10/07/2021 12:00:00","BZN|FR","Without sequence","78.79","",""
"10/07/2021 12:00:00 - 10/07/2021 13:00:00","BZN|FR","Without sequence","78.55","",""
"10/07/2021 13:00:00 - 10/07/2021 14:00:00","BZN|FR","Without sequence","73.27","",""
"10/07/2021 14:00:00 - 10/07/2021 15:00:00","BZN|FR","Without sequence","70.25","",""
"10/07/2021 15:00:00 - 10/07/2021 16:00:00","BZN|FR","Without sequence","70.4","",""
"10/07/2021 16:00:00 - 10/07/2021 17:00:00","BZN|FR","Without sequence","73.0","",""
"10/07/2021 17:00:00 - 10/07/2021 18:00:00","BZN|FR","Without sequence","81.31","",""
"10/07/2021 18:00:00 - 10/07/2021 19:00:00","BZN|FR","Without sequence","93.16","",""
"10/07/2021 19:00:00 - 10/07/2021 20:00:00","BZN|FR","Without sequence","97.91","",""
"10/07/2021 20:00:00 - 10/07/2021 21:00:00","BZN|FR","Without sequence","99.19","",""
"10/07/2021 21:00:00 - 10/07/2021 22:00:00","BZN|FR","Without sequence","100.05","",""
"10/07/2021 22:00:00 - 10/07/2021 23:00:00","BZN|FR","Without sequence","98.5","",""
"10/07/2021 23:00:00 - 11/07/2021 00:00:00","BZN|FR","Without sequence","95.0","",""
"11/07/2021 00:00:00 - 11/07/2021 01:00:00","BZN|FR","Without sequence","87.4","",""
"11/07/2021 01:00:00 - 11/07/2021 02:00:00","BZN|FR","Without sequence","79.09","",""
"11/07/2021 02:00:00 - 11/07/2021 03:00:00","BZN|FR","Without sequence","75.14","",""
"11/07/2021 03:00:00 - 11/07/2021 04:00:00","BZN|FR","Without sequence","70.13","",""
"11/07/2021 04:00:00 - 11/07/2021 05:00:00","BZN|FR","Without sequence","68.72","",""
"11/07/2021 05:00:00 - 11/07/2021 06:00:00","BZN|FR","Without sequence","68.69","",""
"11/07/2021 06:00:00 - 11/07/2021 07:00:00","BZN|FR","Without sequence","68.63","",""
"11/07/2021 07:00:00 - 11/07/2021 08:00:00","BZN|FR","Without sequence","70.02","",""
"11/07/2021 08:00:00 - 11/07/2021 09:00:00","BZN|FR","Without sequence","71.56","",""
"11/07/2021 09:00:00 - 11/07/2021 10:00:00","BZN|FR","Without sequence","72.0","",""
"11/07/2021 10:00:00 - 11/07/2021 11:00:00","BZN|FR","Without sequence","71.28","",""
"11/07/2021 11:00:00 - 11/07/2021 12:00:00","BZN|FR","Without sequence","73.45","",""
"11/07/2021 12:00:00 - 11/07/2021 13:00:00","BZN|FR","Without sequence","73.0","",""
"11/07/2021 13:00:00 - 11/07/2021 14:00:00","BZN|FR","Without sequence","68.09","",""
"11/07/2021 14:00:00 - 11/07/2021 15:00:00","BZN|FR","Without sequence","64.0","",""
"11/07/2021 15:00:00 - 11/07/2021 16:00:00","BZN|FR","Without sequence","65.22","",""
"11/07/2021 16:00:00 - 11/07/2021 17:00:00","BZN|FR","Without sequence","67.98","",""
"11/07/2021 17:00:00 - 11/07/2021 18:00:00","BZN|FR","Without sequence","73.75","",""
"11/07/2021 18:00:00 - 11/07/2021 19:00:00","BZN|FR","Without sequence","80.85","",""
"11/07/2021 19:00:00 - 11/07/2021 20:00:00","BZN|FR","Without sequence","94.25","",""
"11/07/2021 20:00:00 - 11/07/2021 21:00:00","BZN|FR","Without sequence","99.76","",""
"11/07/2021 21:00:00 - 11/07/2021 22:00:00","BZN|FR","Without sequence","103.1","",""
"11/07/2021 22:00:00 - 11/07/2021 23:00:00","BZN|FR","Without sequence","103.63","",""
"11/07/2021 23:00:00 - 12/07/2021 00:00:00","BZN|FR","Without sequence","96.02","",""
"12/07/2021 00:00:00 - 12/07/2021 01:00:00","BZN|FR","Without sequence","83.4","",""
"12/07/2021 01:00:00 - 12/07/2021 02:00:00","BZN|FR","Without sequence","76.04","",""
"12/07/2021 02:00:00 - 12/07/2021 03:00:00","BZN|FR","Without sequence","74.0","",""
"12/07/2021 03:00:00 - 12/07/2021 04:00:00","BZN|FR","Without sequence","72.92","",""
"12/07/2021 04:00:00 - 12/07/2021 05:00:00","BZN|FR","Without sequence","73.06","",""
"12/07/2021 05:00:00 - 12/07/2021 06:00:00","BZN|FR","Without sequence","76.12","",""
"12/07/2021 06:00:00 - 12/07/2021 07:00:00","BZN|FR","Without sequence","94.83","",""
"12/07/2021 07:00:00 - 12/07/2021 08:00:00","BZN|FR","Without sequence","102.07","",""
"12/07/2021 08:00:00 - 12/07/2021 09:00:00","BZN|FR","Without sequence","106.01","",""
"12/07/2021 09:00:00 - 12/07/2021 10:00:00","BZN|FR","Without sequence","101.8","",""
"12/07/2021 10:00:00 - 12/07/2021 11:00:00","BZN|FR","Without sequence","95.94","",""
"12/07/2021 11:00:00 - 12/07/2021 12:00:00","BZN|FR","Without sequence","94.99","",""
"12/07/2021 12:00:00 - 12/07/2021 13:00:00","BZN|FR","Without sequence","91.16","",""
"12/07/2021 13:00:00 - 12/07/2021 14:00:00","BZN|FR","Without sequence","87.53","",""
"12/07/2021 14:00:00 - 12/07/2021 15:00:00","BZN|FR","Without sequence","86.47","",""
"12/07/2021 15:00:00 - 12/07/2021 16:00:00","BZN|FR","Without sequence","88.89","",""
"12/07/2021 16:00:00 - 12/07/2021 17:00:00","BZN|FR","Without sequence","91.7","",""
"12/07/2021 17:00:00 - 12/07/2021 18:00:00","BZN|FR","Without sequence","99.93","",""
"12/07/2021 18:00:00 - 12/07/2021 19:00:00","BZN|FR","Without sequence","108.45","",""
"12/07/2021 19:00:00 - 12/07/2021 20:00:00","BZN|FR","Without sequence","120.49","",""
"12/07/2021 20:00:00 - 12/07/2021 21:00:00","BZN|FR","Without sequence","112.41","",""
"12/07/2021 21:00:00 - 12/07/2021 22:00:00","BZN|FR","Without sequence","103.9","",""
"12/07/2021 22:00:00 - 12/07/2021 23:00:00","BZN|FR","Without sequence","102.26","",""
"12/07/2021 23:00:00 - 13/07/2021 00:00:00","BZN|FR","Without sequence","95.44","",""
"13/07/2021 00:00:00 - 13/07/2021 01:00:00","BZN|FR","Without sequence","88.61","",""
"13/07/2021 01:00:00 - 13/07/2021 02:00:00","BZN|FR","Without sequence","83.4","",""
"13/07/2021 02:00:00 - 13/07/2021 03:00:00","BZN|FR","Without sequence","81.02","",""
"13/07/2021 03:00:00 - 13/07/2021 04:00:00","BZN|FR","Without sequence","76.96","",""
"13/07/2021 04:00:00 - 13/07/2021 05:00:00","BZN|FR","Without sequence","76.95","",""
"13/07/2021 05:00:00 - 13/07/2021 06:00:00","BZN|FR","Without sequence","84.47","",""
"13/07/2021 06:00:00 - 13/07/2021 07:00:00","BZN|FR","Without sequence","98.01","",""
"13/07/2021 07:00:00 - 13/07/2021 08:00:00","BZN|FR","Without sequence","101.53","",""
"13/07/2021 08:00:00 - 13/07/2021 09:00:00","BZN|FR","Without sequence","109.88","",""
"13/07/2021 09:00:00 - 13/07/2021 10:00:00","BZN|FR","Without sequence","106.0","",""
"13/07/2021 10:00:00 - 13/07/2021 11:00:00","BZN|FR","Without sequence","102.51","",""
"13/07/2021 11:00:00 - 13/07/2021 12:00:00","BZN|FR","Without sequence","104.31","",""
"13/07/2021 12:00:00 - 13/07/2021 13:00:00","BZN|FR","Without sequence","99.39","",""
"13/07/2021 13:00:00 - 13/07/2021 14:00:00","BZN|FR","Without sequence","97.96","",""
"13/07/2021 14:00:00 - 13/07/2021 15:00:00","BZN|FR","Without sequence","95.28","",""
"13/07/2021 15:00:00 - 13/07/2021 16:00:00","BZN|FR","Without sequence","92.17","",""
"13/07/2021 16:00:00 - 13/07/2021 17:00:00","BZN|FR","Without sequence","91.92","",""
"13/07/2021 17:00:00 - 13/07/2021 18:00:00","BZN|FR","Without sequence","95.97","",""
"13/07/2021 18:00:00 - 13/07/2021 19:00:00","BZN|FR","Without sequence","98.01","",""
"13/07/2021 19:00:00 - 13/07/2021 20:00:00","BZN|FR","Without sequence","97.72","",""
"13/07/2021 20:00:00 - 13/07/2021 21:00:00","BZN|FR","Without sequence","98.97","",""
"13/07/2021 21:00:00 - 13/07/2021 22:00:00","BZN|FR","Without sequence","98.52","",""
"13/07/2021 22:00:00 - 13/07/2021 23:00:00","BZN|FR","Without sequence","95.03","",""
"13/07/2021 23:00:00 - 14/07/2021 00:00:00","BZN|FR","Without sequence","86.1","",""
"14/07/2021 00:00:00 - 14/07/2021 01:00:00","BZN|FR","Without sequence","78.0","",""
"14/07/2021 01:00:00 - 14/07/2021 02:00:00","BZN|FR","Without sequence","75.2","",""
"14/07/2021 02:00:00 - 14/07/2021 03:00:00","BZN|FR","Without sequence","72.86","",""
"14/07/2021 03:00:00 - 14/07/2021 04:00:00","BZN|FR","Without sequence","59.23","",""
"14/07/2021 04:00:00 - 14/07/2021 05:00:00","BZN|FR","Without sequence","32.44","",""
"14/07/2021 05:00:00 - 14/07/2021 06:00:00","BZN|FR","Without sequence","16.01","",""
"14/07/2021 06:00:00 - 14/07/2021 07:00:00","BZN|FR","Without sequence","10.33","",""
"14/07/2021 07:00:00 - 14/07/2021 08:00:00","BZN|FR","Without sequence","62.24","",""
"14/07/2021 08:00:00 - 14/07/2021 09:00:00","BZN|FR","Without sequence","80.2","",""
"14/07/2021 09:00:00 - 14/07/2021 10:00:00","BZN|FR","Without sequence","88.19","",""
"14/07/2021 10:00:00 - 14/07/2021 11:00:00","BZN|FR","Without sequence","84.0","",""
"14/07/2021 11:00:00 - 14/07/2021 12:00:00","BZN|FR","Without sequence","92.0","",""
